movie_id,title,budget_rank,budget,revenue,gross_profit,release_date,release_season,runtime,vote_average,vote_count
30131,El siete machos,14035.0,,,,1951-02-05,Winter,108,6.5,2
94744,The Devil with Seven Faces,,,,,1971-12-09,Winter,90,5.4,4
27873,Battletruck,7398.0,1000000,3000000,2000000,1982-01-01,Winter,91,4.2,5
125063,The Glitterball,,,,,1977-01-01,Winter,53,4.8,2
62432,The Questor Tapes,,,,,1974-01-23,Winter,100,4.8,5
86598,The UFO Incident,,,,,1975-10-20,Fall,92,6.3,3
320316,Italiano medio,6793.0,1816720,4541800,2725080,2015-01-29,Winter,90,6.0,142
225184,Lure of the Sila,14035.0,,,,1949-12-27,Winter,75,6.0,1
237171,Londra chiama Polo Nord,14035.0,,,,1956-11-30,Fall,,7.0,1
146563,Under Ten Flags,,,,,1960-09-15,Fall,110,5.4,6
73984,Chino,,,,,1973-09-14,Fall,98,4.1,9
51261,National Lampoon's The Legend of Awesomest Maximus,,,,,2014-03-07,Spring,87,3.9,25
93939,The Shuttered Room,,,,,1967-06-27,Summer,99,6.0,13
12796,Sebastian,,,,,1968-01-24,Winter,100,6.2,3
155459,The Strange Affair,,,,,1968-08-22,Summer,106,4.3,2
96243,I Start Counting,,,,,1970-10-27,Fall,105,5.3,5
55032,Madame Sin,,,,,1972-01-15,Winter,86,8.0,2
257605,The Trial of Lee Harvey Oswald,,,,,1977-09-30,Fall,210,,
266030,Party Girl,,,472370,,2014-08-27,Summer,95,6.9,13
302376,We Are Young. We Are Strong.,,,,,2014-10-21,Fall,123,7.3,20
255913,Relationship Status: It's Complicated,,,,,2014-03-19,Spring,100,5.3,68
186629,The Prophet,,,,,1968-02-15,Winter,100,6.5,1
316269,Calculator,6484.0,2200000,,,2014-12-18,Winter,120,4.3,38
146783,The Bandit,14035.0,,,,1946-10-05,Fall,78,6.3,3
31293,Love in the City,14035.0,,,,1953-11-27,Fall,105,6.3,6
276518,The Beach,14035.0,,,,1954-06-12,Summer,107,5.5,2
199198,Guendalina,14035.0,,,,1957-08-03,Summer,103,5.0,1
82858,Sweet Deceptions,,,,,1960-10-15,Fall,95,5.0,1
83782,Letters of a Novice,,,,,1960-12-01,Winter,82,6.3,2
73697,Come Have Coffee with Us,,,,,1970-09-22,Fall,98,5.2,3
91901,The Bronte Sisters,,,,,1979-05-09,Spring,120,5.3,6
76821,Hotel America,,,,,1981-12-02,Winter,95,6.6,5
47718,I Don't Kiss,,,,,1991-11-20,Fall,115,6.8,5
82817,Unforgivable,,,,,2011-08-17,Summer,111,6.5,2
270899,In the Name of My Daughter,,,,,2014-05-21,Spring,122,5.7,22
63432,The Three Fantastic Supermen,,,,,1967-02-04,Winter,94,7.0,2
83122,If You Meet Sartana Pray for Your Death,,,,,1968-08-14,Summer,95,4.9,5
92316,Yeti: The Giant of the 20th Century,,,,,1977-12-23,Winter,118,5.0,2
169800,The Retrieval,,,,,2013-03-11,Spring,91,6.4,20
46439,Daughters of Satan,,,,,1972-11-17,Fall,90,4.9,10
54325,Back Soon,,,,,2007-06-03,Summer,83,4.1,8
75224,Tintin and I,,,,,2003-08-13,Summer,75,5.8,5
251994,Reach Me,5452.0,5000000,,,2014-03-14,Spring,95,5.1,32
56482,Paz!,,,,,2002-02-22,Winter,,6.5,23
89720,Kiss of the Tarantula,,,,,1976-05-01,Spring,85,5.0,1
17895,Antarctica,,,,,1983-07-23,Summer,143,7.4,17
275468,"Back to the Garden, Flower Power Comes Full Circle",,,,,2009-06-01,Summer,,6.0,1
110123,Incredible Rocky Mountain Race,,,,,1977-01-01,Winter,100,,
119193,What the Day Owes the Night,,,,,2012-09-12,Fall,182,7.4,48
16925,Scourge,,,,,2008-01-31,Winter,92,4.0,11
93103,The Last Gladiators,,,,,2012-04-22,Spring,94,6.0,10
54928,Project Viper,7847.0,500000,,,2002-05-15,Spring,85,6.0,2
24051,Hardwired,5452.0,5000000,,,2009-11-03,Fall,94,4.9,31
250624,Jay Mohr: Funny for a Girl,,,,,2012-09-08,Fall,58,5.0,1
282042,The Gold Spinners,,,,,2013-11-29,Fall,74,6.0,1
105891,Kawa,,,,,2010-10-17,Fall,76,5.0,1
183910,Adjust Your Tracking: The Untold Story of the VHS Collector,8616.0,5000,,,2013-04-05,Spring,84,7.6,9
24707,Addicted to Plastic,,,,,2008-10-04,Fall,85,5.0,5
289278,My So-Called Father,,,,,2014-09-19,Fall,123,5.5,4
126757,100 Bloody Acres,,,,,2012-08-04,Summer,91,6.2,43
127668,The Father of a Soldier,,,,,1964-01-01,Winter,83,6.8,9
110555,Street Days,,,,,2010-01-20,Winter,89,5.3,4
142798,"Blue Mountains, or Unbelievable Story",,,,,1984-12-03,Winter,97,7.5,2
83429,Evenings on a Farm near Dikanka,,,,,1961-12-30,Winter,69,6.5,8
134733,The Dead Season,,,,,1968-12-20,Winter,138,5.4,5
142808,Dauria,,,,,1972-05-08,Spring,172,7.0,1
65102,The Bat,,,,,1979-03-04,Spring,141,6.0,1
191096,The Green Van,,,,,1983-12-28,Winter,135,5.0,1
56511,Fantômas: Juve Against Fantômas,14035.0,,,,1913-09-12,Fall,59,6.4,11
56516,Fantômas: The Dead Man Who Killed,14035.0,,,,1913-11-28,Fall,90,6.4,8
56512,Fantômas: Fantômas Against Fantômas,14035.0,,,,1914-03-13,Spring,59,6.2,8
56515,Fantômas: The False Magistrate,14035.0,,,,1914-05-08,Spring,70,5.4,6
107876,Private Worlds,14035.0,,,,1935-04-19,Spring,84,,
186585,Last of the Wild Horses,14035.0,,,,1948-12-27,Winter,84,2.5,2
192544,Naked Gun,14035.0,,,,1956-11-01,Fall,69,3.3,3
43094,"Go, Johnny, Go!",14035.0,,,,1959-06-01,Summer,75,6.0,1
25164,Screwballs,,,,,1983-04-01,Spring,80,4.7,22
44191,Loose Screws,7421.0,945000,,,1985-07-19,Summer,92,5.3,14
93116,Valet Girls,,,,,1987-01-01,Winter,82,3.7,3
104413,Screwball Hotel,,,,,1988-12-01,Winter,101,,
112525,Spellcaster,,,,,1992-01-01,Winter,83,4.7,3
85841,The Glory Brigade,7475.0,850000,,,1953-05-20,Spring,82,6.0,1
107625,The Proud Ones,14035.0,,,,1956-05-15,Spring,94,5.4,5
143747,"$1,000 on the Black",,,,,1966-12-18,Winter,104,6.0,2
64650,Sartana the Gravedigger,,,,,1969-11-20,Fall,102,4.8,3
115353,One Damned Day at Dawn... Django Meets Sartana!,,,,,1970-06-13,Summer,97,5.2,5
83140,"I Am Sartana, Trade Your Guns for a Coffin",,,,,1970-08-07,Summer,93,8.0,1
83136,"Have a Good Funeral, My Friend... Sartana Will Pay",,,,,1970-10-08,Fall,91,6.0,4
146079,Django and Sartana Are Coming... It's the End,,,,,1970-11-14,Fall,90,5.0,1
83124,Light the Fuse... Sartana Is Coming,,,,,1970-12-24,Winter,99,6.5,4
102959,Trinity and Sartana Are Coming,,,,,1972-05-30,Spring,103,5.0,1
27866,Kevin Hart: I'm a Grown Little Man,,,,,2009-02-03,Winter,72,7.5,41
17485,Craig Ferguson: A Wee Bit o' Revolution,,,,,2009-03-22,Spring,80,5.3,3
47911,"Bo Burnham: Words, Words, Words",,,,,2010-10-19,Fall,63,6.8,17
67952,Kathleen Madigan: Gone Madigan,,,,,2010-12-17,Winter,64,6.8,4
216553,Jim Norton: American Degenerate,,,,,2013-08-23,Summer,61,7.3,5
289333,Jim Jefferies: BARE,,,,,2014-08-29,Summer,76,7.7,35
63026,The Killer Must Kill Again,,,,,1975-03-07,Spring,86,6.6,11
32322,"Dr. Black, Mr. Hyde",,,,,1976-01-01,Winter,85,6.3,3
5519,Finders Killers,,,,,1971-03-27,Spring,92,,
64725,The Dead Are Alive,,,,,1972-05-25,Spring,105,5.6,7
150704,Four Gunmen of the Holy Trinity,,,,,1971-05-29,Spring,107,,
72508,The New Kids,,,,,1985-01-18,Winter,86,5.7,13
55328,When Good Ghouls Go Bad,,,,,2001-10-20,Fall,93,3.8,6
256347,Not Safe for Work,,,,,2014-05-09,Spring,74,4.8,44
43645,The Little Devil,,,,,1988-07-01,Summer,99,6.6,85
235093,Killing Kennedy,,,,,2013-11-10,Fall,87,5.5,34
212836,People in Places,,,,,2013-12-20,Winter,83,5.0,2
166089,Scorpion in Love,,,,,2013-04-12,Spring,100,6.9,7
29275,Anita,,,,,2009-10-15,Fall,104,6.1,5
13351,Scooby-Doo in Arabian Nights,,,,,1994-09-03,Fall,69,5.8,15
15926,Beer for My Horses,,,666045,,2008-08-08,Summer,86,5.3,9
24476,Beethoven's 3rd,,,,,2000-07-25,Summer,99,4.4,63
24477,Beethoven's 5th,,,,,2003-12-02,Winter,91,4.5,34
13955,Beethoven's Big Break,,,,,2008-12-26,Winter,101,4.3,26
295887,Beethoven's Treasure Tail,,,,,2014-10-02,Fall,98,6.7,6
78080,Beethoven's Christmas Adventure,,,,,2011-11-08,Fall,90,5.3,20
33924,City That Never Sleeps,14035.0,,,,1953-06-12,Summer,90,6.4,6
187462,Cody the Robosapien,,,,,2013-04-01,Spring,86,5.4,21
139459,Contest,,,,,2013-12-31,Winter,88,4.4,5
47208,Freedom Song,,,,,2000-02-27,Winter,112,,
86637,Ricco,,,,,1973-08-27,Summer,83,6.5,1
128073,Greetings from Tim Buckley,,,,,2012-09-09,Fall,99,5.5,10
252735,Griffin and Phoenix,,,,,1976-02-27,Winter,97,,
89292,Hard Promises,,,,,1991-09-14,Fall,95,6.0,1
91767,Harry & Son,,,,,1984-03-02,Spring,120,5.1,16
22211,Hercules,,,,,2005-04-01,Spring,240,5.0,14
258550,"Lightning, the White Stallion",,,,,1986-10-17,Fall,95,,
136074,Little Monsters,,,,,2012-01-02,Winter,107,6.0,1
82937,Madison Avenue,,,,,1962-01-07,Winter,90,,
97618,One Man's Justice,,,,,1996-07-26,Summer,100,5.5,2
32033,Pulse,,,,,1987-12-31,Winter,95,4.7,17
33541,Ride 'Em Cowboy,14035.0,,,,1942-02-13,Winter,82,6.7,7
37813,Shadow,,,,,2010-05-14,Spring,77,5.5,21
199219,Shadow,14035.0,,,,1956-05-01,Spring,98,5.5,2
65131,Shadow,,,,,1971-09-18,Fall,87,6.4,4
83132,St. Louis Blues,14035.0,,,,1958-04-07,Spring,105,7.0,1
43513,Stormy Weather,14035.0,,,,1943-07-21,Summer,78,6.9,8
102533,Stormy Weather,,,,,2003-09-07,Fall,91,6.3,2
30577,The Adventures of Hercules,,,,,1985-08-26,Summer,88,5.4,7
110227,The Borrowers,,,,,1973-12-14,Winter,81,6.0,1
173962,Brothers Karamazov,,,,,1968-12-25,Winter,232,5.5,4
81887,Murder by Phone,,,,,1982-12-01,Winter,90,4.8,5
43800,The Corsican Brothers,14035.0,,,,1941-11-28,Fall,111,6.8,3
50953,The Great Scout & Cathouse Thursday,,,,,1976-06-23,Summer,102,4.4,7
23614,The Heavenly Kid,,,,,1985-07-26,Summer,90,6.0,18
15420,The Plague,,,,,2006-09-05,Fall,88,5.6,14
36907,The Plague,,,,,1992-01-01,Winter,115,5.1,7
169343,The Plague,,,,,2013-02-07,Winter,85,7.0,2
201765,Three Many Weddings,,,,,2013-12-05,Winter,94,6.2,54
239650,A Madea Christmas,,,,,2011-11-22,Fall,152,5.8,8
51245,Inseparable,,,,,2011-10-08,Fall,97,5.9,10
64423,Fric-Frac,14035.0,,,,1939-06-15,Summer,105,7.0,3
43486,Sylvia and the Ghost,14035.0,,,,1946-02-06,Winter,90,,
140383,Keep an Eye on Amelia,14035.0,,,,1949-12-16,Winter,92,5.0,1
28190,The Red Inn,14035.0,,,,1951-10-19,Fall,98,6.6,14
98969,Le rouge et le noir,14035.0,,,,1954-10-29,Fall,113,6.3,2
66966,Love Is My Profession,7579.0,750000,,,1958-09-17,Fall,105,6.8,10
103613,The Oldest Profession,,,,,1967-04-21,Spring,119,5.5,4
13770,Backroads,,,,,1977-06-27,Summer,60,6.5,2
68198,The Long and the Short and the Tall,,,,,1961-02-28,Winter,110,7.3,7
110553,Austin High,,,,,2011-10-22,Fall,100,6.7,3
128062,They All Lie,,,,,2009-03-28,Spring,75,5.5,2
256779,The Princess of Egypt,,,,,2013-06-13,Summer,90,6.5,2
134463,"The Tree, the Mayor and the Mediatheque",,,,,1993-02-10,Winter,105,7.5,7
158933,Charlie Victor Romeo,,,,,2014-01-29,Winter,80,6.0,1
138394,Monty Python - Almost the Truth (The Lawyer's Cut),,,,,2009-10-04,Fall,464,7.0,2
261814,Super Duper Alice Cooper,,,,,2014-04-17,Spring,86,6.4,6
82649,Lunopolis,,,,,2009-01-01,Winter,98,5.3,11
238792,The Mayor of Casterbridge,,,,,2003-12-28,Winter,196,6.3,3
270045,Beck 04 - Öga för öga,,,,,1998-03-27,Spring,90,6.3,6
36769,Uuno Epsanjassa,,,,,1985-09-27,Fall,105,6.5,8
273248,The Hateful Eight,1299.0,44000000,155760117,111760117,2015-12-25,Winter,167,7.6,4405
63775,Burn Paris Burn,,,,,2008-11-12,Fall,,5.0,2
251016,Patton Oswalt: Tragedy Plus Comedy Equals Time,,,,,2014-01-17,Winter,59,6.9,7
133459,The Anderssons in Greece: All Inclusive,,,,,2012-12-21,Winter,95,5.2,13
226673,Pororo: The Racing Adventure,,,,,2013-11-17,Fall,77,6.0,2
90100,Emergency Squad,,,,,1974-04-24,Spring,95,5.9,4
106622,"Blood, Sweat and Fear",,,,,1975-08-01,Summer,90,,
106623,Mark Shoots First,,,,,1975-12-22,Winter,95,,
196847,La Legge Violenta Della Squadra Anticrimine,,,,,1976-12-30,Winter,,,
90802,The Last Round,,,,,1976-12-30,Winter,,,
69569,Mark Strikes Again,,,,,1976-10-20,Fall,,,
52912,Destruction Force,,,,,1977-10-01,Fall,84,7.5,2
95096,Highway Racer,,,,,1977-10-19,Fall,96,7.5,2
128563,The Iron Commissioner,,,,,1978-01-01,Winter,82,,
90019,Magnum Cop,,,,,1978-02-03,Winter,93,4.5,2
106139,Convoy Busters,,,,,1978-12-23,Winter,101,7.0,2
128557,Hunted City,,,,,1979-09-27,Fall,103,4.5,2
256356,Speed Cross,,,,,1980-02-02,Winter,88,2.0,1
209840,Stray Dogs,,,,,2014-02-21,Winter,138,7.1,19
104334,Super Bitch,,,,,1973-03-05,Spring,93,6.5,2
6591,What Have You Done to Solange?,,,,,1972-03-09,Spring,103,7.2,30
150658,Goodbye & Amen,,,,,1978-02-08,Winter,103,10.0,1
183635,A Man on His Knees,,,,,1979-04-13,Spring,,4.0,1
260888,L'avvertimento,,,,,1980-08-15,Summer,108,,
264166,Point and Shoot,,,,,2014-04-19,Spring,82,7.1,18
272691,Haemoo,,,,,2014-08-13,Summer,111,6.5,35
273632,La petite reine,,,,,2014-06-13,Summer,108,5.5,4
126706,The Legend of Lizzie Borden,,,,,1975-02-10,Winter,96,5.8,6
244260,Little Accidents,,,,,2015-01-16,Winter,105,5.2,28
260999,Processo per direttissima,,,,,1976-06-09,Summer,95,,
136576,Counselor at Crime,,,,,1973-08-30,Summer,,,
81332,A Christmas Kiss,,,,,2011-11-12,Fall,96,6.1,37
99332,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,,,,,2012-03-30,Spring,127,8.0,4
130948,7 Hours of Violence,,,,,1973-11-15,Fall,93,3.5,1
265208,Wild Card,2019.0,30000000,,,2015-01-14,Winter,92,5.4,665
293450,Flow,,,,,2014-05-08,Spring,89,,
256912,Lasa & Zabala,,,,,2014-10-17,Fall,107,6.8,5
116303,Rent-a-Cat,,,,,2012-05-12,Spring,110,6.6,10
8014,Valley of Flowers,5081.0,6000000,,,2006-07-15,Summer,120,7.4,5
186729,Attila Marcel,,,,,2013-11-06,Fall,106,6.6,21
286565,Paper Towns,3846.0,12000000,85512300,73512300,2015-06-18,Summer,109,6.1,1997
173497,We Cause Scenes,,,,,2014-01-08,Winter,86,7.8,4
43584,Sacred Heart,,,,,2005-02-25,Winter,,7.4,16
265226,The Wonders,,,,,2014-05-22,Spring,110,6.6,37
252838,The Wedding Ringer,2487.0,23000000,79799880,56799880,2015-01-16,Winter,101,6.5,632
53882,Absence of the Good,,,,,1999-10-15,Fall,90,3.3,3
134746,Scam,,,,,1993-05-22,Spring,98,6.5,1
217197,Marilyn: The Untold Story,,,,,1980-11-10,Fall,156,6.5,1
69499,Naan Kadavul,,,7500000,,2009-02-06,Winter,150,7.5,4
22974,Üvegtigris,,,,,2001-10-18,Fall,105,8.5,12
282672,My Mistress,,,,,2014-08-14,Summer,104,5.9,16
81684,The Gruffalo's Child,,,,,2011-12-25,Winter,26,6.4,40
290999,Wyrmwood: Road Of The Dead,,,,,2014-09-19,Fall,98,6.3,173
242083,Hits,7398.0,1000000,,,2014-01-21,Winter,96,4.9,23
35336,Brothers: The Return,,,,,2006-03-10,Spring,,5.0,2
19181,Sällskapsresan II - Snowroller,,,8646157,,1985-10-03,Fall,91,5.2,22
17172,SOS,,,,,1988-12-25,Winter,104,4.7,19
308160,The Master Plan,5949.0,3500000,,,2015-01-16,Winter,88,6.6,16
163431,Ego,,,,,2013-01-24,Winter,105,5.6,12
37727,Jönssonligan får guldfeber,,,,,1984-10-19,Fall,101,5.3,14
22192,Jönssonligan dyker upp igen,,,,,1986-10-24,Fall,88,5.3,15
37728,Jönssonligan på Mallorca,,,,,1989-11-03,Fall,101,4.7,12
23654,Jönssonligan och den svarta diamanten,,,,,1992-10-30,Fall,104,4.9,11
37731,Jönssonligans största kupp,,,,,1995-02-03,Winter,99,5.6,7
37730,Jönssonligan spelar högt,,,,,2000-12-25,Winter,92,4.5,6
218909,Summer House,,,,,2013-04-21,Spring,83,3.0,1
87204,Everyone Loves Alice,,,,,2002-10-04,Fall,113,7.0,2
30583,Nils Karlsson Pyssling,,,,,1990-11-09,Fall,75,5.8,5
171427,Studentfesten,,,,,2013-04-19,Spring,98,4.5,7
93222,Kvarteret Skatan reser till Laholm,,,,,2012-03-16,Spring,83,5.0,5
21842,Once in a Lifetime,,,,,2000-11-10,Fall,108,3.6,7
8743,At Point Blank,,,,,2003-12-13,Winter,100,4.5,5
49874,Kommissarie Späck,,,,,2010-06-04,Summer,82,5.1,8
285245,10 000 timmar,,,,,2014-04-04,Spring,90,4.8,6
54257,Lilla Jönssonligan och Cornflakeskuppen,,,,,1996-11-29,Fall,90,5.1,7
57548,Lilla Jönssonligan på styva linan,,,,,1997-01-01,Winter,104,5.1,7
241251,The Boy Next Door,5773.0,4000000,52425855,48425855,2015-01-23,Winter,91,4.1,1034
263105,Boy Meets Girl,,,,,2015-02-06,Winter,95,7.0,36
223922,Let My Puppets Come,,,,,1976-02-14,Winter,75,8.0,1
277416,The Adventure of Faustus Bidgood,,,,,1986-01-02,Winter,110,7.0,1
253849,John Doe: Vigilante,,,,,2014-03-21,Spring,93,6.7,57
154326,Hearty Paws,,,,,2006-10-25,Fall,97,6.0,1
86835,Knight of Cups,,,566006,,2015-02-08,Winter,118,5.7,198
311291,45 Years,,,4250507,,2015-08-28,Summer,95,6.3,259
320003,Diary of a Chambermaid,,,,,2015-02-07,Winter,96,5.2,41
320001,Volcano,,,,,2015-01-20,Winter,100,6.6,16
319999,Body,,,,,2015-01-20,Winter,90,6.3,12
320004,Endless Night,,,,,2015-11-27,Fall,118,5.6,21
311301,As We Were Dreaming,,,,,2015-02-10,Winter,117,7.2,19
8906,Cloud 9,,,,,2008-05-17,Spring,98,5.6,11
320007,Victoria,,,3191998,,2015-06-11,Summer,138,7.9,388
40243,Heavenly Forest,,,,,2006-10-28,Fall,116,7.3,22
323431,Petting Zoo,,,,,2015-02-10,Winter,93,7.0,5
186976,The Golden Dream,,,,,2013-12-04,Winter,110,6.8,36
248710,The Only Ones,7010.0,1490000,,,2013-12-27,Winter,117,5.8,3
86201,Welcome Home Brother Charles,,,,,1975-11-11,Fall,91,5.0,1
276839,Home Sweet Hell,6230.0,3000000,,,2015-03-13,Spring,98,5.0,187
23014,Invisible Ghost,14035.0,,,,1941-04-25,Spring,64,5.3,9
41816,Everybody Wins,,,,,1990-01-19,Winter,97,4.1,7
90358,General Spanky,14035.0,,,,1936-12-11,Winter,71,,
244562,Jamie Marks Is Dead,,,,,2014-08-29,Summer,100,5.5,34
78691,Slam Dance,,,406881,,1987-10-02,Fall,99,4.5,4
107357,The Man Who Wouldn't Die,,,,,1994-06-13,Summer,90,,
51854,The Shepherd,,,,,1999-01-01,Winter,86,5.0,1
210691,Wiseguy,,,,,1996-05-02,Spring,95,4.0,1
46971,Wild Geese II,,,,,1985-10-18,Fall,125,4.0,11
265228,Timbuktu,,,1076075,,2014-12-10,Winter,95,6.9,152
176545,Casting Couch,,,,,2013-03-11,Spring,93,3.0,7
58028,Hollow Point,,,,,1996-10-21,Fall,102,4.4,7
38074,Zeder,,,,,1983-08-25,Summer,98,5.8,14
13397,The Year Without a Santa Claus,,,,,1974-12-10,Winter,51,6.7,33
175503,From Morn to Midnight,14035.0,,,,1920-01-01,Winter,72,7.7,3
127853,Artifact,,,,,2012-09-14,Fall,105,7.6,41
259358,Sputnik,,,,,2013-10-24,Fall,93,6.0,3
227383,Kolmistaan,,,,,2008-02-01,Winter,,4.0,1
315049,Adult Camp,,,,,2015-01-23,Winter,92,6.0,1
130805,Expecting a Miracle,,,,,2009-01-10,Winter,,3.0,2
248933,The Dark Valley,4887.0,6350000,,,2014-02-14,Winter,115,7.1,113
170677,The Maids,,,,,1975-04-21,Spring,95,5.2,3
49789,Priest of Love,,,,,1981-10-11,Fall,125,,
55567,Standing Ovation,,,531826,,2010-07-16,Summer,105,3.9,6
50416,Grizzly Falls,,,,,1999-11-05,Fall,94,4.0,3
107028,Green Ice,,,,,1981-05-01,Spring,116,4.4,5
226968,Waltz Across Texas,,,,,1982-10-01,Fall,99,,
46806,Eloise at the Plaza,,,,,2003-01-01,Winter,89,5.7,14
265497,One Last Hug,,,,,2014-04-14,Spring,37,8.0,1
254772,Two Men in Town,,,,,2014-02-06,Winter,120,5.9,32
120122,Vesna Goes Fast,,,,,1996-09-04,Fall,92,7.2,8
2141,James Dean,,,,,2001-08-04,Summer,90,6.9,31
59191,Eloise at Christmastime,,,,,2003-11-23,Fall,89,5.1,15
318040,Bizarre,,,,,2015-02-07,Winter,99,6.2,11
37058,I'm Here,,,,,2010-03-01,Spring,30,7.4,53
39902,Rigoletto,,,,,1993-07-13,Summer,98,6.7,6
284568,Closure,,,,,2013-12-01,Winter,76,8.0,1
15468,"Spy, Stand Up",,,,,1982-01-27,Winter,98,6.1,6
88309,The Purple Taxi,,,,,1977-05-20,Spring,120,6.0,3
74822,Judge Fayard Called the Sheriff,,,,,1977-01-12,Winter,,6.3,5
5602,The Common Man,,,,,1975-02-26,Winter,90,5.6,5
152635,The Assassination,,,,,1972-10-11,Fall,,6.3,5
122229,Angel's Leap,,,,,1971-09-21,Fall,95,5.0,2
183962,Safety Catch,,,,,1970-04-07,Spring,87,7.5,1
91571,And Hope to Die,,,,,1972-09-15,Fall,122,6.5,1
267654,Quicker Than the Eye,,,,,1990-06-13,Summer,,,
3004,Twelve Plus One,,,,,1969-10-06,Fall,94,5.3,4
118150,The Blonde from Peking,,,,,1967-08-25,Summer,87,7.5,1
287391,Un milliard dans un billard,,,,,1965-10-07,Fall,,,
38421,Joy House,,,,,1964-06-12,Summer,97,6.8,6
142979,The Joy of Living,,,,,1961-05-11,Spring,132,6.2,3
163333,Monsieur Ripois,14035.0,,,,1954-09-30,Fall,100,2.5,2
65718,The Walls of Malapaga,14035.0,,,,1949-11-16,Fall,95,4.5,4
44541,Reformat the Planet,,,,,2008-01-01,Winter,,8.0,1
131507,Scandali nudi,,,,,1968-12-22,Winter,,,
213831,Drew: The Man Behind the Poster,,,,,2013-08-16,Summer,97,7.5,11
105403,Blood and Diamonds,,,,,1977-01-01,Winter,,,
127092,Nick the Sting,,,,,1976-09-14,Fall,94,8.5,2
66178,Plastic Bag,,,,,2009-09-07,Fall,18,7.5,13
206296,The Last Five Years,,,,,2014-11-03,Fall,94,5.5,145
11925,Naked,,,,,2000-12-15,Winter,94,5.0,4
181454,The Ghosts in Our Machine,,,,,2013-04-28,Spring,93,8.0,3
201085,Crimson Peak,1010.0,55000000,74679822,19679822,2015-10-13,Fall,119,6.4,1494
254258,As Dreamers Do,,,,,2014-05-02,Spring,90,4.6,7
300803,Dragonheart 3: The Sorcerer's Curse,,,,,2015-02-24,Winter,97,4.5,82
30647,12:01 PM,,,,,1990-01-01,Winter,25,5.8,6
21585,Robin Williams: An Evening with Robin Williams,,,,,1982-01-01,Winter,82,7.0,11
100032,The Great Los Angeles Earthquake,,,,,1990-11-11,Fall,180,6.8,5
47631,Bride of Boogedy,,,,,1987-04-12,Spring,90,4.8,3
17870,Chris Rock: Bigger & Blacker,,,,,1999-07-10,Summer,65,7.8,24
18128,Chris Rock: Bring the Pain,,,,,1996-06-01,Summer,58,7.7,18
322260,Crockdale,,,,,2011-01-01,Winter,,,
147415,Wasteland,,,,,1960-11-09,Fall,,,
26808,Beau Brummell: This Charming Man,,,,,2006-06-19,Summer,78,5.5,3
122023,Casanova,,,,,2005-03-13,Spring,174,7.5,15
303457,Chaar Sahibzaade,,,,,2014-11-06,Fall,134,6.6,4
295914,Queen of the Mountains,,,,,2014-08-22,Summer,135,,
31534,Hababam Sınıfı Sınıfta Kaldı,,,,,1975-04-15,Spring,91,7.8,12
265910,Yesterday,,,,,1988-01-25,Winter,84,7.5,4
26910,Anbe Sivam,6847.0,1700000,,,2003-01-14,Winter,160,7.2,8
32601,The Moromete Family,,,,,1987-09-28,Fall,142,7.4,9
31547,Şaban Oğlu Şaban,,,,,1977-12-01,Winter,90,8.4,7
249772,1 - Nenokkadine,,,,,2014-01-10,Winter,150,5.8,13
299049,Bey Yaar,,,,,2014-08-29,Summer,150,8.0,3
12504,The Outsider,,,,,1983-10-26,Fall,100,6.1,17
74809,Un Papillon sur l'épaule,,,,,1978-05-03,Spring,95,5.6,6
60430,Love at the Top,,,,,1974-03-13,Spring,105,6.8,8
39994,Deported Women of the SS Special Section,,,,,1975-12-31,Winter,98,,
81541,Women in Cell Block 7,,,,,1973-07-05,Summer,100,5.5,2
214218,Life's a Breeze,,,,,2013-07-19,Summer,83,6.0,13
195862,O Amor Natural,,,,,1996-12-05,Winter,76,8.0,1
105554,The Forgotten Space,,,,,2010-12-31,Winter,112,3.5,2
294826,The Runner from Ravenshead,,,,,2010-07-23,Summer,81,,
37590,Plato's Academy,,,,,2009-07-22,Summer,103,7.7,9
117098,Cloudburst,,,,,2011-09-23,Fall,93,6.6,14
85340,A One-Way Trip to Antibes,,,,,2011-09-30,Fall,105,6.0,2
216652,Mike Birbiglia: My Girlfriend's Boyfriend,,,,,2013-08-22,Summer,75,8.1,16
259395,Tom Segura: Completely Normal,,,,,2014-03-15,Spring,73,8.1,8
152797,Le bel indifférent,14035.0,,,,1957-12-31,Winter,29,6.0,1
55804,Mike Birbiglia: What I Should Have Said Was Nothing,,,,,2008-02-09,Winter,60,7.0,11
291325,Heads,,,,,1994-01-29,Winter,90,,
13611,Heckler,8102.0,250000,,,2007-01-01,Winter,80,5.7,19
46510,The High Sign,14035.0,,,,1921-04-18,Spring,21,7.2,18
95108,Wild Honey,,,,,1972-03-22,Spring,95,,
7392,"Ilsa, Harem Keeper of the Oil Sheiks",,,,,1976-02-29,Winter,94,4.6,14
86603,Bare Knuckles,,,,,1977-09-08,Fall,90,,
326591,Hollywood between Paranoia and Sci-Fi. The Power of Myth,8277.0,118399,,,2011-05-06,Spring,55,,
11425,"Honey, We Shrunk Ourselves",4801.0,7000000,,,1997-03-18,Spring,74,5.1,142
158382,Hotel Hell Vacation,,,,,2010-02-07,Winter,14,5.5,8
218393,"Standing Aside, Watching",,,,,2013-11-08,Fall,98,5.0,1
91410,Kinetta,,,,,2005-03-22,Spring,95,5.5,4
